tag	id	haplotype	fitness	fit_norm	local_peak	global_peak	N	K
nk-2	H0000	0000000000	0.491554	0.595437	0	0	10	2
nk-2	H0001	0000000001	0.640478	0.907836	0	0	10	2
nk-2	H0002	0000000010	0.381176	0.363894	0	0	10	2
nk-2	H0003	0000000011	0.519899	0.654897	0	0	10	2
nk-2	H0004	0000000100	0.454553	0.517819	0	0	10	2
nk-2	H0005	0000000101	0.603477	0.830218	0	0	10	2
nk-2	H0006	0000000110	0.344174	0.286276	0	0	10	2
nk-2	H0007	0000000111	0.482898	0.577279	0	0	10	2
nk-2	H0008	0000001000	0.535655	0.687948	0	0	10	2
nk-2	H0009	0000001001	0.532911	0.682192	0	0	10	2
nk-2	H0010	0000001010	0.432815	0.472219	0	0	10	2
nk-2	H0011	0000001011	0.419871	0.445066	0	0	10	2
nk-2	H0012	0000001100	0.498654	0.610330	0	0	10	2
nk-2	H0013	0000001101	0.495910	0.604574	0	0	10	2
nk-2	H0014	0000001110	0.395814	0.394601	0	0	10	2
nk-2	H0015	0000001111	0.382870	0.367448	0	0	10	2
nk-2	H0016	0000010000	0.508847	0.631713	0	0	10	2
nk-2	H0017	0000010001	0.667356	0.964219	0	0	10	2
nk-2	H0018	0000010010	0.425695	0.457283	0	0	10	2
nk-2	H0019	0000010011	0.469832	0.549869	0	0	10	2
nk-2	H0020	0000010100	0.471846	0.554095	0	0	10	2
nk-2	H0021	0000010101	0.630355	0.886601	0	0	10	2
nk-2	H0022	0000010110	0.388694	0.379665	0	0	10	2
nk-2	H0023	0000010111	0.432831	0.472252	0	0	10	2
nk-2	H0024	0000011000	0.552948	0.724224	0	0	10	2
nk-2	H0025	0000011001	0.559789	0.738575	0	0	10	2
nk-2	H0026	0000011010	0.477334	0.565607	0	0	10	2
nk-2	H0027	0000011011	0.369804	0.340039	0	0	10	2
nk-2	H0028	0000011100	0.515947	0.646607	0	0	10	2
nk-2	H0029	0000011101	0.522788	0.660957	0	0	10	2
nk-2	H0030	0000011110	0.440333	0.487990	0	0	10	2
nk-2	H0031	0000011111	0.332803	0.262421	0	0	10	2
nk-2	H0032	0000100000	0.480964	0.573222	0	0	10	2
nk-2	H0033	0000100001	0.543534	0.704477	0	0	10	2
nk-2	H0034	0000100010	0.370585	0.341679	0	0	10	2
nk-2	H0035	0000100011	0.422956	0.451537	0	0	10	2
nk-2	H0036	0000100100	0.510924	0.636070	0	0	10	2
nk-2	H0037	0000100101	0.573495	0.767325	0	0	10	2
nk-2	H0038	0000100110	0.400546	0.404528	0	0	10	2
nk-2	H0039	0000100111	0.452916	0.514386	0	0	10	2
nk-2	H0040	0000101000	0.525065	0.665733	0	0	10	2
