test	H0000	0000000000	0.638204	0.710399	0.0	0.0	10	7
test	H0001	0000000001	0.632044	0.700033	0.0	0.0	10	7
test	H0002	0000000010	0.610998	0.664618	0.0	0.0	10	7
test	H0003	0000000011	0.597291	0.641553	0.0	0.0	10	7
test	H0004	0000000100	0.683476	0.786577	1.0	0.0	10	7
test	H0005	0000000101	0.506943	0.489525	0.0	0.0	10	7
test	H0006	0000000110	0.493503	0.466909	0.0	0.0	10	7
test	H0007	0000000111	0.606044	0.656281	0.0	0.0	10	7
test	H0008	0000001000	0.692384	0.801567	1.0	0.0	10	7
test	H0009	0000001001	0.642109	0.716970	0.0	0.0	10	7
test	H0010	0000001010	0.473601	0.433419	0.0	0.0	10	7
test	H0011	0000001011	0.463964	0.417204	0.0	0.0	10	7
test	H0012	0000001100	0.680341	0.781302	0.0	0.0	10	7
test	H0013	0000001101	0.324635	0.182753	0.0	0.0	10	7
test	H0014	0000001110	0.478132	0.441043	0.0	0.0	10	7
test	H0015	0000001111	0.553709	0.568218	0.0	0.0	10	7
test	H0016	0000010000	0.554308	0.569226	0.0	0.0	10	7
test	H0017	0000010001	0.563435	0.584584	0.0	0.0	10	7
test	H0018	0000010010	0.541492	0.547660	0.0	0.0	10	7
test	H0019	0000010011	0.626610	0.690889	0.0	0.0	10	7
test	H0020	0000010100	0.504333	0.485133	0.0	0.0	10	7
test	H0021	0000010101	0.508152	0.491558	0.0	0.0	10	7
test	H0022	0000010110	0.566107	0.589080	0.0	0.0	10	7
test	H0023	0000010111	0.578535	0.609993	0.0	0.0	10	7
test	H0024	0000011000	0.617890	0.676216	0.0	0.0	10	7
test	H0025	0000011001	0.384387	0.283298	0.0	0.0	10	7
test	H0026	0000011010	0.562166	0.582448	0.0	0.0	10	7
test	H0027	0000011011	0.531790	0.531335	0.0	0.0	10	7
test	H0028	0000011100	0.438107	0.373693	0.0	0.0	10	7
test	H0029	0000011101	0.323187	0.180317	0.0	0.0	10	7
test	H0030	0000011110	0.564196	0.585864	0.0	0.0	10	7
test	H0031	0000011111	0.322317	0.178853	0.0	0.0	10	7
test	H0032	0000100000	0.593225	0.634711	0.0	0.0	10	7
test	H0033	0000100001	0.546231	0.555634	0.0	0.0	10	7
test	H0034	0000100010	0.319082	0.173410	0.0	0.0	10	7
test	H0035	0000100011	0.382876	0.280755	0.0	0.0	10	7
test	H0036	0000100100	0.518084	0.508271	0.0	0.0	10	7
test	H0037	0000100101	0.402000	0.312935	0.0	0.0	10	7
test	H0038	0000100110	0.384572	0.283610	0.0	0.0	10	7
test	H0039	0000100111	0.468683	0.425144	0.0	0.0	10	7
test	H0040	0000101000	0.415324	0.335357	0.0	0.0	10	7
test	H0041	0000101001	0.558104	0.575613	0.0	0.0	10	7
test	H0042	0000101010	0.415172	0.335101	0.0	0.0	10	7
test	H0043	0000101011	0.457262	0.405926	0.0	0.0	10	7
test	H0044	0000101100	0.337210	0.203913	0.0	0.0	10	7
test	H0045	0000101101	0.369293	0.257899	0.0	0.0	10	7
test	H0046	0000101110	0.527965	0.524897	0.0	0.0	10	7
test	H0047	0000101111	0.532917	0.533231	0.0	0.0	10	7
test	H0048	0000110000	0.518673	0.509263	0.0	0.0	10	7
test	H0049	0000110001	0.327550	0.187658	0.0	0.0	10	7
test	H0050	0000110010	0.599581	0.645407	1.0	0.0	10	7
test	H0051	0000110011	0.416896	0.338000	0.0	0.0	10	7
test	H0052	0000110100	0.436285	0.370627	0.0	0.0	10	7
test	H0053	0000110101	0.488886	0.459139	0.0	0.0	10	7
test	H0054	0000110110	0.438265	0.373960	0.0	0.0	10	7
test	H0055	0000110111	0.424439	0.350694	0.0	0.0	10	7
test	H0056	0000111000	0.501135	0.479751	0.0	0.0	10	7
test	H0057	0000111001	0.464105	0.417440	0.0	0.0	10	7
test	H0058	0000111010	0.421159	0.345174	0.0	0.0	10	7
test	H0059	0000111011	0.479488	0.443325	0.0	0.0	10	7
test	H0060	0000111100	0.404607	0.317323	0.0	0.0	10	7
test	H0061	0000111101	0.516106	0.504942	1.0	0.0	10	7
test	H0062	0000111110	0.398222	0.306578	0.0	0.0	10	7
test	H0063	0000111111	0.392304	0.296620	0.0	0.0	10	7
test	H0064	0001000000	0.505586	0.487241	0.0	0.0	10	7
test	H0065	0001000001	0.484983	0.452571	0.0	0.0	10	7
test	H0066	0001000010	0.563665	0.584971	0.0	0.0	10	7
test	H0067	0001000011	0.498356	0.475074	0.0	0.0	10	7
test	H0068	0001000100	0.415831	0.336210	0.0	0.0	10	7
test	H0069	0001000101	0.361816	0.245318	0.0	0.0	10	7
test	H0070	0001000110	0.555940	0.571972	0.0	0.0	10	7
test	H0071	0001000111	0.588861	0.627368	0.0	0.0	10	7
test	H0072	0001001000	0.546105	0.555422	0.0	0.0	10	7
test	H0073	0001001001	0.550697	0.563150	0.0	0.0	10	7
test	H0074	0001001010	0.483275	0.449698	0.0	0.0	10	7
test	H0075	0001001011	0.407713	0.322548	0.0	0.0	10	7
test	H0076	0001001100	0.336924	0.203431	0.0	0.0	10	7
test	H0077	0001001101	0.435063	0.368571	0.0	0.0	10	7
test	H0078	0001001110	0.414598	0.334134	0.0	0.0	10	7
test	H0079	0001001111	0.526618	0.522632	0.0	0.0	10	7
test	H0080	0001010000	0.520652	0.512593	0.0	0.0	10	7
test	H0081	0001010001	0.552792	0.566675	0.0	0.0	10	7
test	H0082	0001010010	0.538406	0.542467	0.0	0.0	10	7
test	H0083	0001010011	0.574276	0.602826	0.0	0.0	10	7
test	H0084	0001010100	0.530114	0.528514	0.0	0.0	10	7
test	H0085	0001010101	0.429652	0.359466	0.0	0.0	10	7
test	H0086	0001010110	0.683434	0.786507	1.0	0.0	10	7
test	H0087	0001010111	0.614108	0.669852	0.0	0.0	10	7
test	H0088	0001011000	0.581694	0.615309	0.0	0.0	10	7
test	H0089	0001011001	0.313791	0.164506	0.0	0.0	10	7
test	H0090	0001011010	0.596518	0.640252	0.0	0.0	10	7
test	H0091	0001011011	0.398868	0.307665	0.0	0.0	10	7
test	H0092	0001011100	0.416421	0.337202	0.0	0.0	10	7
test	H0093	0001011101	0.325231	0.183755	0.0	0.0	10	7
test	H0094	0001011110	0.610711	0.664136	0.0	0.0	10	7
test	H0095	0001011111	0.319366	0.173887	0.0	0.0	10	7
test	H0096	0001100000	0.623165	0.685092	1.0	0.0	10	7
test	H0097	0001100001	0.324184	0.181993	0.0	0.0	10	7
test	H0098	0001100010	0.450597	0.394710	0.0	0.0	10	7
test	H0099	0001100011	0.480055	0.444280	0.0	0.0	10	7
test	H0100	0001100100	0.542728	0.549740	0.0	0.0	10	7
test	H0101	0001100101	0.255367	0.066195	0.0	0.0	10	7
test	H0102	0001100110	0.547753	0.558195	0.0	0.0	10	7
test	H0103	0001100111	0.591066	0.631079	0.0	0.0	10	7
test	H0104	0001101000	0.513411	0.500407	0.0	0.0	10	7
test	H0105	0001101001	0.472537	0.431629	0.0	0.0	10	7
test	H0106	0001101010	0.363999	0.248990	0.0	0.0	10	7
test	H0107	0001101011	0.602223	0.649853	0.0	0.0	10	7
test	H0108	0001101100	0.436453	0.370910	0.0	0.0	10	7
test	H0109	0001101101	0.385466	0.285114	0.0	0.0	10	7
test	H0110	0001101110	0.394045	0.299550	0.0	0.0	10	7
test	H0111	0001101111	0.476911	0.438989	0.0	0.0	10	7
test	H0112	0001110000	0.479109	0.442687	0.0	0.0	10	7
test	H0113	0001110001	0.374241	0.266226	0.0	0.0	10	7
test	H0114	0001110010	0.565184	0.587526	0.0	0.0	10	7
test	H0115	0001110011	0.424537	0.350859	0.0	0.0	10	7
test	H0116	0001110100	0.565446	0.587968	1.0	0.0	10	7
test	H0117	0001110101	0.391269	0.294879	0.0	0.0	10	7
test	H0118	0001110110	0.541063	0.546938	0.0	0.0	10	7
test	H0119	0001110111	0.618960	0.678016	0.0	0.0	10	7
test	H0120	0001111000	0.431062	0.361838	0.0	0.0	10	7
test	H0121	0001111001	0.482194	0.447878	0.0	0.0	10	7
test	H0122	0001111010	0.377955	0.272476	0.0	0.0	10	7
test	H0123	0001111011	0.480833	0.445588	0.0	0.0	10	7
test	H0124	0001111100	0.526899	0.523104	0.0	0.0	10	7
test	H0125	0001111101	0.356803	0.236882	0.0	0.0	10	7
test	H0126	0001111110	0.452530	0.397962	0.0	0.0	10	7
test	H0127	0001111111	0.449013	0.392045	0.0	0.0	10	7
test	H0128	0010000000	0.512312	0.498558	0.0	0.0	10	7
test	H0129	0010000001	0.359197	0.240910	0.0	0.0	10	7
test	H0130	0010000010	0.461891	0.413714	0.0	0.0	10	7
test	H0131	0010000011	0.514045	0.501475	0.0	0.0	10	7
test	H0132	0010000100	0.472162	0.430997	0.0	0.0	10	7
test	H0133	0010000101	0.466908	0.422157	0.0	0.0	10	7
test	H0134	0010000110	0.568633	0.593330	0.0	0.0	10	7
test	H0135	0010000111	0.607131	0.658111	0.0	0.0	10	7
test	H0136	0010001000	0.455797	0.403460	0.0	0.0	10	7
test	H0137	0010001001	0.347367	0.221004	0.0	0.0	10	7
test	H0138	0010001010	0.363827	0.248702	0.0	0.0	10	7
test	H0139	0010001011	0.433162	0.365372	0.0	0.0	10	7
test	H0140	0010001100	0.422699	0.347767	0.0	0.0	10	7
test	H0141	0010001101	0.476285	0.437935	0.0	0.0	10	7
test	H0142	0010001110	0.429146	0.358614	0.0	0.0	10	7
test	H0143	0010001111	0.488317	0.458181	0.0	0.0	10	7
test	H0144	0010010000	0.674568	0.771588	1.0	0.0	10	7
test	H0145	0010010001	0.499245	0.476571	0.0	0.0	10	7
test	H0146	0010010010	0.338919	0.206789	0.0	0.0	10	7
test	H0147	0010010011	0.456562	0.404748	0.0	0.0	10	7
test	H0148	0010010100	0.536428	0.539139	0.0	0.0	10	7
test	H0149	0010010101	0.563452	0.584613	1.0	0.0	10	7
test	H0150	0010010110	0.480595	0.445188	0.0	0.0	10	7
test	H0151	0010010111	0.440226	0.377260	0.0	0.0	10	7
test	H0152	0010011000	0.512321	0.498573	0.0	0.0	10	7
test	H0153	0010011001	0.413706	0.332633	0.0	0.0	10	7
test	H0154	0010011010	0.372457	0.263224	0.0	0.0	10	7
test	H0155	0010011011	0.304301	0.148537	0.0	0.0	10	7
test	H0156	0010011100	0.572588	0.599986	0.0	0.0	10	7
test	H0157	0010011101	0.403955	0.316225	0.0	0.0	10	7
test	H0158	0010011110	0.511696	0.497523	0.0	0.0	10	7
test	H0159	0010011111	0.442675	0.381380	0.0	0.0	10	7
test	H0160	0010100000	0.369010	0.257424	0.0	0.0	10	7
test	H0161	0010100001	0.447734	0.389892	0.0	0.0	10	7
test	H0162	0010100010	0.521498	0.514015	0.0	0.0	10	7
test	H0163	0010100011	0.551391	0.564317	0.0	0.0	10	7
test	H0164	0010100100	0.427837	0.356411	0.0	0.0	10	7
test	H0165	0010100101	0.407722	0.322564	0.0	0.0	10	7
test	H0166	0010100110	0.505495	0.487087	0.0	0.0	10	7
test	H0167	0010100111	0.414050	0.333212	0.0	0.0	10	7
test	H0168	0010101000	0.414984	0.334784	0.0	0.0	10	7
test	H0169	0010101001	0.596662	0.640495	0.0	0.0	10	7
test	H0170	0010101010	0.619424	0.678797	1.0	0.0	10	7
test	H0171	0010101011	0.486348	0.454869	0.0	0.0	10	7
test	H0172	0010101100	0.590371	0.629909	0.0	0.0	10	7
test	H0173	0010101101	0.551908	0.565187	0.0	0.0	10	7
test	H0174	0010101110	0.465872	0.420414	0.0	0.0	10	7
test	H0175	0010101111	0.356018	0.235561	0.0	0.0	10	7
test	H0176	0010110000	0.448687	0.391496	0.0	0.0	10	7
test	H0177	0010110001	0.380601	0.276927	0.0	0.0	10	7
test	H0178	0010110010	0.502589	0.482198	0.0	0.0	10	7
test	H0179	0010110011	0.390327	0.293294	0.0	0.0	10	7
test	H0180	0010110100	0.534399	0.535725	0.0	0.0	10	7
test	H0181	0010110101	0.435789	0.369792	0.0	0.0	10	7
test	H0182	0010110110	0.492565	0.465331	0.0	0.0	10	7
test	H0183	0010110111	0.420376	0.343857	0.0	0.0	10	7
test	H0184	0010111000	0.473817	0.433782	0.0	0.0	10	7
test	H0185	0010111001	0.365922	0.252226	0.0	0.0	10	7
test	H0186	0010111010	0.503908	0.484417	0.0	0.0	10	7
test	H0187	0010111011	0.483243	0.449643	0.0	0.0	10	7
test	H0188	0010111100	0.648861	0.728331	0.0	0.0	10	7
test	H0189	0010111101	0.483098	0.449399	0.0	0.0	10	7
test	H0190	0010111110	0.487921	0.457516	0.0	0.0	10	7
test	H0191	0010111111	0.568142	0.592504	0.0	0.0	10	7
test	H0192	0011000000	0.492558	0.465318	0.0	0.0	10	7
test	H0193	0011000001	0.458634	0.408234	0.0	0.0	10	7
test	H0194	0011000010	0.525439	0.520648	0.0	0.0	10	7
test	H0195	0011000011	0.665772	0.756788	0.0	0.0	10	7
test	H0196	0011000100	0.690089	0.797705	0.0	0.0	10	7
test	H0197	0011000101	0.594763	0.637300	0.0	0.0	10	7
test	H0198	0011000110	0.681469	0.783200	0.0	0.0	10	7
test	H0199	0011000111	0.732118	0.868428	1.0	0.0	10	7
test	H0200	0011001000	0.451716	0.396594	0.0	0.0	10	7
test	H0201	0011001001	0.376949	0.270782	0.0	0.0	10	7
test	H0202	0011001010	0.533933	0.534941	0.0	0.0	10	7
test	H0203	0011001011	0.406405	0.320347	0.0	0.0	10	7
test	H0204	0011001100	0.473927	0.433968	0.0	0.0	10	7
test	H0205	0011001101	0.483181	0.449540	0.0	0.0	10	7
test	H0206	0011001110	0.626417	0.690564	0.0	0.0	10	7
test	H0207	0011001111	0.425237	0.352037	0.0	0.0	10	7
test	H0208	0011010000	0.618254	0.676828	0.0	0.0	10	7
test	H0209	0011010001	0.517943	0.508034	0.0	0.0	10	7
test	H0210	0011010010	0.519635	0.510882	0.0	0.0	10	7
test	H0211	0011010011	0.494517	0.468615	0.0	0.0	10	7
test	H0212	0011010100	0.580050	0.612541	0.0	0.0	10	7
test	H0213	0011010101	0.514983	0.503053	0.0	0.0	10	7
test	H0214	0011010110	0.581539	0.615048	0.0	0.0	10	7
test	H0215	0011010111	0.509150	0.493238	0.0	0.0	10	7
test	H0216	0011011000	0.469010	0.425694	0.0	0.0	10	7
test	H0217	0011011001	0.537248	0.540519	1.0	0.0	10	7
test	H0218	0011011010	0.630310	0.697114	1.0	0.0	10	7
test	H0219	0011011011	0.428459	0.357458	0.0	0.0	10	7
test	H0220	0011011100	0.530049	0.528405	0.0	0.0	10	7
test	H0221	0011011101	0.475798	0.437116	0.0	0.0	10	7
test	H0222	0011011110	0.500983	0.479496	0.0	0.0	10	7
test	H0223	0011011111	0.461295	0.412711	0.0	0.0	10	7
