test	H0000	0000000000	0.494162	0.499854	0.0	0.0	10	5
test	H0001	0000000001	0.356383	0.212511	0.0	0.0	10	5
test	H0002	0000000010	0.451562	0.411010	0.0	0.0	10	5
test	H0003	0000000011	0.485456	0.481697	0.0	0.0	10	5
test	H0004	0000000100	0.534210	0.583375	0.0	0.0	10	5
test	H0005	0000000101	0.325133	0.147339	0.0	0.0	10	5
test	H0006	0000000110	0.471216	0.451998	0.0	0.0	10	5
test	H0007	0000000111	0.540436	0.596360	0.0	0.0	10	5
test	H0008	0000001000	0.383206	0.268452	0.0	0.0	10	5
test	H0009	0000001001	0.500059	0.512152	0.0	0.0	10	5
test	H0010	0000001010	0.254485	0.000000	0.0	0.0	10	5
test	H0011	0000001011	0.536702	0.588573	0.0	0.0	10	5
test	H0012	0000001100	0.432010	0.370234	0.0	0.0	10	5
test	H0013	0000001101	0.429589	0.365185	0.0	0.0	10	5
test	H0014	0000001110	0.521144	0.556125	0.0	0.0	10	5
test	H0015	0000001111	0.609495	0.740383	0.0	0.0	10	5
test	H0016	0000010000	0.474527	0.458905	0.0	0.0	10	5
test	H0017	0000010001	0.436524	0.379649	0.0	0.0	10	5
test	H0018	0000010010	0.495133	0.501880	0.0	0.0	10	5
test	H0019	0000010011	0.596323	0.712912	0.0	0.0	10	5
test	H0020	0000010100	0.600477	0.721576	0.0	0.0	10	5
test	H0021	0000010101	0.497132	0.506047	0.0	0.0	10	5
test	H0022	0000010110	0.487947	0.486893	0.0	0.0	10	5
test	H0023	0000010111	0.665124	0.856400	0.0	0.0	10	5
test	H0024	0000011000	0.430141	0.366337	0.0	0.0	10	5
test	H0025	0000011001	0.639145	0.802220	0.0	0.0	10	5
test	H0026	0000011010	0.364626	0.229704	0.0	0.0	10	5
test	H0027	0000011011	0.706513	0.942718	0.0	0.0	10	5
test	H0028	0000011100	0.349304	0.197750	0.0	0.0	10	5
test	H0029	0000011101	0.601385	0.723470	0.0	0.0	10	5
test	H0030	0000011110	0.388903	0.280334	0.0	0.0	10	5
test	H0031	0000011111	0.733980	1.000000	1.0	1.0	10	5
test	H0032	0000100000	0.515468	0.544288	0.0	0.0	10	5
test	H0033	0000100001	0.390570	0.283810	0.0	0.0	10	5
test	H0034	0000100010	0.511425	0.535857	0.0	0.0	10	5
test	H0035	0000100011	0.533708	0.582329	0.0	0.0	10	5
test	H0036	0000100100	0.482727	0.476005	0.0	0.0	10	5
test	H0037	0000100101	0.444490	0.396262	0.0	0.0	10	5
test	H0038	0000100110	0.476250	0.462498	0.0	0.0	10	5
test	H0039	0000100111	0.566510	0.650738	0.0	0.0	10	5
test	H0040	0000101000	0.449130	0.405938	0.0	0.0	10	5
test	H0041	0000101001	0.525081	0.564336	0.0	0.0	10	5
test	H0042	0000101010	0.343570	0.185789	0.0	0.0	10	5
test	H0043	0000101011	0.538489	0.592299	0.0	0.0	10	5
test	H0044	0000101100	0.608291	0.737873	0.0	0.0	10	5
test	H0045	0000101101	0.577046	0.672710	0.0	0.0	10	5
test	H0046	0000101110	0.578990	0.676764	0.0	0.0	10	5
test	H0047	0000101111	0.483958	0.478572	0.0	0.0	10	5
test	H0048	0000110000	0.426544	0.358834	0.0	0.0	10	5
test	H0049	0000110001	0.419332	0.343795	0.0	0.0	10	5
test	H0050	0000110010	0.548365	0.612895	0.0	0.0	10	5
test	H0051	0000110011	0.560253	0.637688	0.0	0.0	10	5
test	H0052	0000110100	0.488096	0.487203	0.0	0.0	10	5
test	H0053	0000110101	0.286914	0.067633	0.0	0.0	10	5
test	H0054	0000110110	0.558759	0.634573	0.0	0.0	10	5
test	H0055	0000110111	0.509539	0.531923	0.0	0.0	10	5
test	H0056	0000111000	0.341042	0.180517	0.0	0.0	10	5
test	H0057	0000111001	0.628019	0.779016	0.0	0.0	10	5
test	H0058	0000111010	0.361345	0.222860	0.0	0.0	10	5
test	H0059	0000111011	0.639209	0.802354	0.0	0.0	10	5
test	H0060	0000111100	0.403137	0.310018	0.0	0.0	10	5
test	H0061	0000111101	0.434084	0.374560	0.0	0.0	10	5
test	H0062	0000111110	0.450975	0.409785	0.0	0.0	10	5
test	H0063	0000111111	0.441601	0.390236	0.0	0.0	10	5
test	H0064	0001000000	0.627035	0.776964	1.0	0.0	10	5
test	H0065	0001000001	0.268649	0.029540	0.0	0.0	10	5
test	H0066	0001000010	0.569637	0.657258	0.0	0.0	10	5
test	H0067	0001000011	0.442721	0.392572	0.0	0.0	10	5
test	H0068	0001000100	0.478421	0.467025	0.0	0.0	10	5
test	H0069	0001000101	0.381964	0.265862	0.0	0.0	10	5
test	H0070	0001000110	0.573655	0.665638	0.0	0.0	10	5
test	H0071	0001000111	0.480404	0.471161	0.0	0.0	10	5
test	H0072	0001001000	0.570838	0.659764	0.0	0.0	10	5
test	H0073	0001001001	0.514154	0.541549	0.0	0.0	10	5
test	H0074	0001001010	0.503595	0.519527	0.0	0.0	10	5
test	H0075	0001001011	0.580500	0.679914	0.0	0.0	10	5
test	H0076	0001001100	0.570245	0.658527	0.0	0.0	10	5
test	H0077	0001001101	0.563962	0.645424	0.0	0.0	10	5
test	H0078	0001001110	0.654683	0.834625	1.0	0.0	10	5
test	H0079	0001001111	0.571361	0.660854	0.0	0.0	10	5
test	H0080	0001010000	0.607653	0.736543	0.0	0.0	10	5
test	H0081	0001010001	0.323335	0.143590	0.0	0.0	10	5
test	H0082	0001010010	0.613462	0.748657	0.0	0.0	10	5
test	H0083	0001010011	0.528132	0.570700	0.0	0.0	10	5
test	H0084	0001010100	0.544941	0.605754	0.0	0.0	10	5
test	H0085	0001010101	0.528508	0.571483	0.0	0.0	10	5
test	H0086	0001010110	0.590640	0.701061	0.0	0.0	10	5
test	H0087	0001010111	0.579637	0.678113	0.0	0.0	10	5
test	H0088	0001011000	0.603306	0.727477	0.0	0.0	10	5
test	H0089	0001011001	0.617983	0.758086	0.0	0.0	10	5
test	H0090	0001011010	0.599270	0.719060	0.0	0.0	10	5
test	H0091	0001011011	0.715054	0.960529	1.0	0.0	10	5
test	H0092	0001011100	0.473072	0.455871	0.0	0.0	10	5
test	H0093	0001011101	0.700501	0.930179	1.0	0.0	10	5
test	H0094	0001011110	0.507976	0.528662	0.0	0.0	10	5
test	H0095	0001011111	0.660589	0.846941	0.0	0.0	10	5
test	H0096	0001100000	0.613387	0.748500	0.0	0.0	10	5
test	H0097	0001100001	0.365350	0.231212	0.0	0.0	10	5
test	H0098	0001100010	0.619159	0.760538	0.0	0.0	10	5
test	H0099	0001100011	0.420849	0.346957	0.0	0.0	10	5
test	H0100	0001100100	0.644898	0.814218	0.0	0.0	10	5
test	H0101	0001100101	0.647983	0.820652	0.0	0.0	10	5
test	H0102	0001100110	0.510900	0.534762	0.0	0.0	10	5
test	H0103	0001100111	0.661885	0.849645	1.0	0.0	10	5
test	H0104	0001101000	0.690629	0.909590	0.0	0.0	10	5
test	H0105	0001101001	0.533642	0.582191	0.0	0.0	10	5
test	H0106	0001101010	0.481239	0.472904	0.0	0.0	10	5
test	H0107	0001101011	0.500484	0.513038	0.0	0.0	10	5
test	H0108	0001101100	0.729228	0.990089	1.0	0.0	10	5
test	H0109	0001101101	0.644665	0.813731	0.0	0.0	10	5
test	H0110	0001101110	0.614408	0.750631	0.0	0.0	10	5
test	H0111	0001101111	0.574274	0.666931	0.0	0.0	10	5
test	H0112	0001110000	0.524716	0.563575	0.0	0.0	10	5
test	H0113	0001110001	0.368657	0.238110	0.0	0.0	10	5
