tag	id	haplotype	fitness	fit_norm	local_peak	global_peak	N	K
nk-0	H0000	0000000000	0.532309	0.678781	0	0	10	0
nk-0	H0001	0000000001	0.552379	0.742410	0	0	10	0
nk-0	H0002	0000000010	0.575024	0.814202	0	0	10	0
nk-0	H0003	0000000011	0.595094	0.877831	0	0	10	0
nk-0	H0004	0000000100	0.490347	0.545748	0	0	10	0
nk-0	H0005	0000000101	0.510417	0.609377	0	0	10	0
nk-0	H0006	0000000110	0.533062	0.681169	0	0	10	0
nk-0	H0007	0000000111	0.553132	0.744798	0	0	10	0
nk-0	H0008	0000001000	0.517545	0.631975	0	0	10	0
nk-0	H0009	0000001001	0.537615	0.695604	0	0	10	0
nk-0	H0010	0000001010	0.560260	0.767396	0	0	10	0
nk-0	H0011	0000001011	0.580330	0.831025	0	0	10	0
nk-0	H0012	0000001100	0.475584	0.498942	0	0	10	0
nk-0	H0013	0000001101	0.495654	0.562571	0	0	10	0
nk-0	H0014	0000001110	0.518299	0.634363	0	0	10	0
nk-0	H0015	0000001111	0.538368	0.697992	0	0	10	0
nk-0	H0016	0000010000	0.497574	0.568661	0	0	10	0
nk-0	H0017	0000010001	0.517644	0.632289	0	0	10	0
nk-0	H0018	0000010010	0.540289	0.704082	0	0	10	0
nk-0	H0019	0000010011	0.560359	0.767711	0	0	10	0
nk-0	H0020	0000010100	0.455613	0.435628	0	0	10	0
nk-0	H0021	0000010101	0.475683	0.499257	0	0	10	0
nk-0	H0022	0000010110	0.498328	0.571049	0	0	10	0
nk-0	H0023	0000010111	0.518398	0.634678	0	0	10	0
nk-0	H0024	0000011000	0.482811	0.521855	0	0	10	0
nk-0	H0025	0000011001	0.502881	0.585483	0	0	10	0
nk-0	H0026	0000011010	0.525526	0.657276	0	0	10	0
nk-0	H0027	0000011011	0.545596	0.720905	0	0	10	0
nk-0	H0028	0000011100	0.440849	0.388822	0	0	10	0
nk-0	H0029	0000011101	0.460919	0.452451	0	0	10	0
nk-0	H0030	0000011110	0.483564	0.524243	0	0	10	0
nk-0	H0031	0000011111	0.503634	0.587872	0	0	10	0
nk-0	H0032	0000100000	0.479971	0.512852	0	0	10	0
nk-0	H0033	0000100001	0.500041	0.576480	0	0	10	0
nk-0	H0034	0000100010	0.522686	0.648273	0	0	10	0
nk-0	H0035	0000100011	0.542756	0.711901	0	0	10	0
nk-0	H0036	0000100100	0.438009	0.379819	0	0	10	0
nk-0	H0037	0000100101	0.458079	0.443448	0	0	10	0
nk-0	H0038	0000100110	0.480724	0.515240	0	0	10	0
nk-0	H0039	0000100111	0.500794	0.578869	0	0	10	0
nk-0	H0040	0000101000	0.465207	0.466046	0	0	10	0
nk-0	H0041	0000101001	0.485277	0.529674	0	0	10	0
nk-0	H0042	0000101010	0.507922	0.601467	0	0	10	0
nk-0	H0043	0000101011	0.527992	0.665095	0	0	10	0
nk-0	H0044	0000101100	0.423246	0.333013	0	0	10	0
nk-0	H0045	0000101101	0.443316	0.396642	0	0	10	0
nk-0	H0046	0000101110	0.465961	0.468434	0	0	10	0
nk-0	H0047	0000101111	0.486031	0.532063	0	0	10	0
nk-0	H0048	0000110000	0.445236	0.402731	0	0	10	0
nk-0	H0049	0000110001	0.465306	0.466360	0	0	10	0
nk-0	H0050	0000110010	0.487951	0.538153	0	0	10	0
nk-0	H0051	0000110011	0.508021	0.601781	0	0	10	0
nk-0	H0052	0000110100	0.403275	0.269699	0	0	10	0
nk-0	H0053	0000110101	0.423345	0.333328	0	0	10	0
nk-0	H0054	0000110110	0.445990	0.405120	0	0	10	0
nk-0	H0055	0000110111	0.466060	0.468749	0	0	10	0
nk-0	H0056	0000111000	0.430473	0.355925	0	0	10	0
nk-0	H0057	0000111001	0.450543	0.419554	0	0	10	0
nk-0	H0058	0000111010	0.473188	0.491347	0	0	10	0
nk-0	H0059	0000111011	0.493258	0.554975	0	0	10	0
nk-0	H0060	0000111100	0.388511	0.222893	0	0	10	0
nk-0	H0061	0000111101	0.408581	0.286522	0	0	10	0
nk-0	H0062	0000111110	0.431226	0.358314	0	0	10	0
