tag	id	haplotype	fitness	fit_norm	local_peak	global_peak	N	K
nk-3	H0000	0000000000	0.467986	0.472196	0	0	10	3
nk-3	H0001	0000000001	0.461010	0.458058	0	0	10	3
nk-3	H0002	0000000010	0.425702	0.386500	0	0	10	3
nk-3	H0003	0000000011	0.427714	0.390577	0	0	10	3
nk-3	H0004	0000000100	0.452246	0.440295	0	0	10	3
nk-3	H0005	0000000101	0.445269	0.426156	0	0	10	3
nk-3	H0006	0000000110	0.463690	0.463488	0	0	10	3
nk-3	H0007	0000000111	0.465702	0.467566	0	0	10	3
nk-3	H0008	0000001000	0.553425	0.645353	0	0	10	3
nk-3	H0009	0000001001	0.558062	0.654752	0	0	10	3
nk-3	H0010	0000001010	0.511141	0.559656	0	0	10	3
nk-3	H0011	0000001011	0.524766	0.587271	0	0	10	3
nk-3	H0012	0000001100	0.471891	0.480109	0	0	10	3
nk-3	H0013	0000001101	0.476528	0.489508	0	0	10	3
nk-3	H0014	0000001110	0.483334	0.503302	0	0	10	3
nk-3	H0015	0000001111	0.496960	0.530917	0	0	10	3
nk-3	H0016	0000010000	0.480573	0.497705	0	0	10	3
nk-3	H0017	0000010001	0.473597	0.483567	0	0	10	3
nk-3	H0018	0000010010	0.438289	0.412009	0	0	10	3
nk-3	H0019	0000010011	0.440301	0.416086	0	0	10	3
nk-3	H0020	0000010100	0.540275	0.618702	0	0	10	3
nk-3	H0021	0000010101	0.533299	0.604564	0	0	10	3
nk-3	H0022	0000010110	0.551719	0.641896	0	0	10	3
nk-3	H0023	0000010111	0.553731	0.645973	0	0	10	3
nk-3	H0024	0000011000	0.546687	0.631697	0	0	10	3
nk-3	H0025	0000011001	0.551324	0.641096	0	0	10	3
nk-3	H0026	0000011010	0.504403	0.546000	0	0	10	3
nk-3	H0027	0000011011	0.518028	0.573615	0	0	10	3
nk-3	H0028	0000011100	0.389571	0.313272	0	0	10	3
nk-3	H0029	0000011101	0.394208	0.322671	0	0	10	3
nk-3	H0030	0000011110	0.401015	0.336466	0	0	10	3
nk-3	H0031	0000011111	0.414640	0.364080	0	0	10	3
nk-3	H0032	0000100000	0.507238	0.551746	0	0	10	3
nk-3	H0033	0000100001	0.480378	0.497311	0	0	10	3
nk-3	H0034	0000100010	0.464953	0.466050	0	0	10	3
nk-3	H0035	0000100011	0.447082	0.429831	0	0	10	3
nk-3	H0036	0000100100	0.558308	0.655250	0	0	10	3
nk-3	H0037	0000100101	0.531449	0.600814	0	0	10	3
nk-3	H0038	0000100110	0.569752	0.678443	0	0	10	3
nk-3	H0039	0000100111	0.551881	0.642224	0	0	10	3
nk-3	H0040	0000101000	0.583452	0.706210	0	0	10	3
nk-3	H0041	0000101001	0.568207	0.675312	0	0	10	3
nk-3	H0042	0000101010	0.541168	0.620513	0	0	10	3
