Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk0-1	0	1001011101	0.54797	10	0	3
run-com-nk0-1	1	1001011011	0.816424	10	0	3
run-com-nk0-1	2	1001001011	0.926544	10	0	3
run-com-nk0-1	3	1001000011	0.97335	10	0	3
run-com-nk0-1	4	1000000011	1.0	10	0	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk0-2	0	0101000010	0.751252	10	0	3
run-com-nk0-2	1	1100000010	0.900071	10	0	3
run-com-nk0-2	2	1100000011	0.9637	10	0	3
run-com-nk0-2	3	1000000011	1.0	10	0	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk0-3	0	0101101000	0.403096	10	0	3
run-com-nk0-3	1	1101101010	0.660686	10	0	3
run-com-nk0-3	2	1001001011	0.926544	10	0	3
run-com-nk0-3	3	1001000011	0.97335	10	0	3
run-com-nk0-3	4	0101011011	0.657954	10	0	3
run-com-nk0-3	5	0101000011	0.814881	10	0	3
run-com-nk0-3	6	1100000011	0.9637	10	0	3
run-com-nk0-3	7	1001000011	0.97335	10	0	3
run-com-nk0-3	8	1000000011	1.0	10	0	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk0-4	0	1001011111	0.683391	10	0	3
run-com-nk0-4	1	1000001111	0.820161	10	0	3
run-com-nk0-4	2	1001010011	0.86323	10	0	3
run-com-nk0-4	3	1001000011	0.97335	10	0	3
run-com-nk0-4	4	1000000011	1.0	10	0	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk0-5	0	0010011111	0.427929	10	0	3
run-com-nk0-5	1	1000001111	0.820161	10	0	3
run-com-nk0-5	2	1000001011	0.953194	10	0	3
run-com-nk0-5	3	1000000011	1.0	10	0	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk0-6	0	1100000001	0.828279	10	0	3
run-com-nk0-6	1	1100000011	0.9637	10	0	3
run-com-nk0-6	2	1000000011	1.0	10	0	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk0-7	0	1111011000	0.421131	10	0	3
run-com-nk0-7	1	1100001000	0.717844	10	0	3
run-com-nk0-7	2	1100001011	0.916894	10	0	3
run-com-nk0-7	3	1100000011	0.9637	10	0	3
run-com-nk0-7	4	1001000011	0.97335	10	0	3
run-com-nk0-7	5	1000000011	1.0	10	0	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk0-8	0	1110001000	0.557901	10	0	3
run-com-nk0-8	1	1000000001	0.864579	10	0	3
run-com-nk0-8	2	1000001011	0.953194	10	0	3
run-com-nk0-8	3	1000000011	1.0	10	0	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk0-9	0	1001111100	0.318412	10	0	3
run-com-nk0-9	1	1001001010	0.862916	10	0	3
run-com-nk0-9	2	1001001010	0.862916	10	0	3
run-com-nk0-9	3	1000000010	0.936371	10	0	3
run-com-nk0-9	4	1001000011	0.97335	10	0	3
run-com-nk0-9	5	1000000011	1.0	10	0	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk0-10	0	1010101101	0.358868	10	0	3
run-com-nk0-10	1	1010001011	0.793251	10	0	3
run-com-nk0-10	2	1000001011	0.953194	10	0	3
run-com-nk0-10	3	1000000011	1.0	10	0	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk0-11	0	0100111110	0.322014	10	0	3
run-com-nk0-11	1	0100011010	0.620976	10	0	3
run-com-nk0-11	2	0100001011	0.794724	10	0	3
run-com-nk0-11	3	1000000010	0.936371	10	0	3
run-com-nk0-11	4	1100000011	0.9637	10	0	3
run-com-nk0-11	5	1000000011	1.0	10	0	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk0-12	0	0100010111	0.598378	10	0	3
run-com-nk0-12	1	1100000111	0.830667	10	0	3
run-com-nk0-12	2	1000000011	1.0	10	0	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk0-13	0	0101110011	0.538831	10	0	3
run-com-nk0-13	1	0101000011	0.814881	10	0	3
run-com-nk0-13	2	1100000011	0.9637	10	0	3
run-com-nk0-13	3	1000000011	1.0	10	0	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk0-14	0	0111000110	0.458277	10	0	3
run-com-nk0-14	1	1101000110	0.740389	10	0	3
run-com-nk0-14	2	1000000111	0.866967	10	0	3
run-com-nk0-14	3	1001000011	0.97335	10	0	3
run-com-nk0-14	4	1000000011	1.0	10	0	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk0-15	0	1110000110	0.607096	10	0	3
run-com-nk0-15	1	1101000111	0.804017	10	0	3
run-com-nk0-15	2	1100000010	0.900071	10	0	3
run-com-nk0-15	3	1100000011	0.9637	10	0	3
run-com-nk0-15	4	1000000011	1.0	10	0	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk0-16	0	1001011011	0.816424	10	0	3
run-com-nk0-16	1	1000000010	0.936371	10	0	3
run-com-nk0-16	2	1000000011	1.0	10	0	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk0-17	0	0110001001	0.499361	10	0	3
run-com-nk0-17	1	1100001010	0.853265	10	0	3
run-com-nk0-17	2	1100001011	0.916894	10	0	3
run-com-nk0-17	3	1100000011	0.9637	10	0	3
run-com-nk0-17	4	1100000011	0.9637	10	0	3
run-com-nk0-17	5	1000000011	1.0	10	0	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk0-18	0	1001111111	0.517462	10	0	3
run-com-nk0-18	1	1001000111	0.840318	10	0	3
run-com-nk0-18	2	1000000011	1.0	10	0	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk0-19	0	1111100010	0.547549	10	0	3
