Tag	Gen	top_elite	fit	N	K	search_algo
run-nov-nk6-1	0	1110011011	0.507483	10	6	2
run-nov-nk6-1	1	1110000011	0.761084	10	6	2
run-nov-nk6-1	2	0111110000	0.647583	10	6	2
run-nov-nk6-1	3	1000011101	0.679513	10	6	2
run-nov-nk6-1	4	1010011101	1.0	10	6	2
Tag	Gen	top_elite	fit	N	K	search_algo
run-nov-nk6-2	0	0110010111	0.486071	10	6	2
run-nov-nk6-2	1	0111000110	0.779633	10	6	2
run-nov-nk6-2	2	0010011101	0.774459	10	6	2
run-nov-nk6-2	3	0000110100	0.880983	10	6	2
run-nov-nk6-2	4	0111000010	0.752738	10	6	2
run-nov-nk6-2	5	1010111001	0.869694	10	6	2
run-nov-nk6-2	6	0110101000	0.807351	10	6	2
run-nov-nk6-2	7	1010011101	1.0	10	6	2
Tag	Gen	top_elite	fit	N	K	search_algo
run-nov-nk6-3	0	0100100001	0.677375	10	6	2
run-nov-nk6-3	1	0100100001	0.677375	10	6	2
run-nov-nk6-3	2	1100010101	0.656719	10	6	2
run-nov-nk6-3	3	1110000011	0.761084	10	6	2
run-nov-nk6-3	4	0111000010	0.752738	10	6	2
run-nov-nk6-3	5	0110011010	0.847947	10	6	2
run-nov-nk6-3	6	1010011100	0.571924	10	6	2
run-nov-nk6-3	7	0010111010	0.760971	10	6	2
run-nov-nk6-3	8	1010001111	0.808235	10	6	2
run-nov-nk6-3	9	1010011101	1.0	10	6	2
Tag	Gen	top_elite	fit	N	K	search_algo
run-nov-nk6-4	0	0000111100	0.643516	10	6	2
run-nov-nk6-4	1	0000100100	0.733892	10	6	2
run-nov-nk6-4	2	1000011101	0.679513	10	6	2
run-nov-nk6-4	3	1010011101	1.0	10	6	2
Tag	Gen	top_elite	fit	N	K	search_algo
run-nov-nk6-5	0	1111110100	0.533632	10	6	2
run-nov-nk6-5	1	1011111100	0.861906	10	6	2
run-nov-nk6-5	2	1110110100	0.716181	10	6	2
run-nov-nk6-5	3	0110100010	0.750935	10	6	2
run-nov-nk6-5	4	1010011101	1.0	10	6	2
Tag	Gen	top_elite	fit	N	K	search_algo
run-nov-nk6-6	0	0011001100	0.409643	10	6	2
run-nov-nk6-6	1	0111001110	0.746356	10	6	2
run-nov-nk6-6	2	1010011101	1.0	10	6	2
Tag	Gen	top_elite	fit	N	K	search_algo
run-nov-nk6-7	0	1001111001	0.594183	10	6	2
run-nov-nk6-7	1	1011111101	0.77123	10	6	2
run-nov-nk6-7	2	1011111101	0.77123	10	6	2
run-nov-nk6-7	3	0101100011	0.717805	10	6	2
run-nov-nk6-7	4	0000001111	0.599201	10	6	2
run-nov-nk6-7	5	1010001111	0.808235	10	6	2
run-nov-nk6-7	6	1010011101	1.0	10	6	2
Tag	Gen	top_elite	fit	N	K	search_algo
run-nov-nk6-8	0	1001010000	0.650147	10	6	2
run-nov-nk6-8	1	1001011100	0.829241	10	6	2
run-nov-nk6-8	2	1010010101	0.680568	10	6	2
run-nov-nk6-8	3	1000111001	0.67949	10	6	2
run-nov-nk6-8	4	0110101010	0.800414	10	6	2
run-nov-nk6-8	5	0010101000	0.669015	10	6	2
run-nov-nk6-8	6	1111011101	0.647264	10	6	2
run-nov-nk6-8	7	1100101111	0.682917	10	6	2
run-nov-nk6-8	8	0100111010	0.777706	10	6	2
run-nov-nk6-8	9	0110100010	0.750935	10	6	2
run-nov-nk6-8	10	1010011101	1.0	10	6	2
Tag	Gen	top_elite	fit	N	K	search_algo
run-nov-nk6-9	0	1100001101	0.499299	10	6	2
run-nov-nk6-9	1	1100100101	0.638965	10	6	2
run-nov-nk6-9	2	1011000101	0.611641	10	6	2
run-nov-nk6-9	3	1111000101	0.830093	10	6	2
run-nov-nk6-9	4	0110110001	0.796555	10	6	2
run-nov-nk6-9	5	1010011101	1.0	10	6	2
Tag	Gen	top_elite	fit	N	K	search_algo
run-nov-nk6-10	0	0100000011	0.65951	10	6	2
run-nov-nk6-10	1	0100100011	0.895866	10	6	2
run-nov-nk6-10	2	1000001101	0.816155	10	6	2
run-nov-nk6-10	3	1010010101	0.680568	10	6	2
run-nov-nk6-10	4	1010011101	1.0	10	6	2
Tag	Gen	top_elite	fit	N	K	search_algo
run-nov-nk6-11	0	1101010001	0.724629	10	6	2
run-nov-nk6-11	1	1111010010	0.705877	10	6	2
run-nov-nk6-11	2	1011010000	0.779801	10	6	2
run-nov-nk6-11	3	1010011101	1.0	10	6	2
Tag	Gen	top_elite	fit	N	K	search_algo
run-nov-nk6-12	0	0011010010	0.860632	10	6	2
run-nov-nk6-12	1	0011010010	0.860632	10	6	2
run-nov-nk6-12	2	0101111010	0.742514	10	6	2
run-nov-nk6-12	3	0100111110	0.784463	10	6	2
run-nov-nk6-12	4	1011111100	0.861906	10	6	2
run-nov-nk6-12	5	1011111110	0.778745	10	6	2
