Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk8-1	0	1001000111	0.790637	10	8	3
run-com-nk8-1	1	1001001111	0.805053	10	8	3
run-com-nk8-1	2	1101100010	1.0	10	8	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk8-2	0	1100010110	0.607366	10	8	3
run-com-nk8-2	1	1100010011	0.820379	10	8	3
run-com-nk8-2	2	1101010011	0.759709	10	8	3
run-com-nk8-2	3	1101100010	1.0	10	8	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk8-3	0	1001010000	0.71899	10	8	3
run-com-nk8-3	1	0001010000	0.814954	10	8	3
run-com-nk8-3	2	0001010000	0.814954	10	8	3
run-com-nk8-3	3	0011010010	0.829531	10	8	3
run-com-nk8-3	4	1101100010	1.0	10	8	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk8-4	0	1001001111	0.805053	10	8	3
run-com-nk8-4	1	1001001110	0.934723	10	8	3
run-com-nk8-4	2	1001001110	0.934723	10	8	3
run-com-nk8-4	3	1001001110	0.934723	10	8	3
run-com-nk8-4	4	1101100010	1.0	10	8	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk8-5	0	1001011101	0.642972	10	8	3
run-com-nk8-5	1	1001001111	0.805053	10	8	3
run-com-nk8-5	2	1001001111	0.805053	10	8	3
run-com-nk8-5	3	1001001110	0.934723	10	8	3
run-com-nk8-5	4	1001001110	0.934723	10	8	3
run-com-nk8-5	5	1001001110	0.934723	10	8	3
run-com-nk8-5	6	1001100110	0.791657	10	8	3
run-com-nk8-5	7	1101101010	0.774308	10	8	3
run-com-nk8-5	8	0011010100	0.688205	10	8	3
run-com-nk8-5	9	0010000101	0.765014	10	8	3
run-com-nk8-5	10	0110000111	0.788107	10	8	3
run-com-nk8-5	11	1100010011	0.820379	10	8	3
run-com-nk8-5	12	1101100111	0.801211	10	8	3
run-com-nk8-5	13	1101100010	1.0	10	8	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk8-6	0	1011010100	0.636829	10	8	3
run-com-nk8-6	1	1111010000	0.778836	10	8	3
run-com-nk8-6	2	1101110101	0.894858	10	8	3
run-com-nk8-6	3	1101110101	0.894858	10	8	3
run-com-nk8-6	4	1101110101	0.894858	10	8	3
run-com-nk8-6	5	1101110101	0.894858	10	8	3
run-com-nk8-6	6	1101100010	1.0	10	8	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk8-7	0	1001011011	0.711754	10	8	3
run-com-nk8-7	1	1000101011	0.838512	10	8	3
run-com-nk8-7	2	1011011010	0.877489	10	8	3
run-com-nk8-7	3	1011011010	0.877489	10	8	3
run-com-nk8-7	4	1110100010	0.771392	10	8	3
run-com-nk8-7	5	1110100110	0.928847	10	8	3
run-com-nk8-7	6	1110100110	0.928847	10	8	3
run-com-nk8-7	7	1110100110	0.928847	10	8	3
run-com-nk8-7	8	1110100110	0.928847	10	8	3
run-com-nk8-7	9	1110100110	0.928847	10	8	3
run-com-nk8-7	10	1010010000	0.818367	10	8	3
run-com-nk8-7	11	1110100110	0.928847	10	8	3
run-com-nk8-7	12	0110101111	0.960437	10	8	3
run-com-nk8-7	13	0110101111	0.960437	10	8	3
run-com-nk8-7	14	1101101010	0.774308	10	8	3
run-com-nk8-7	15	1110100110	0.928847	10	8	3
run-com-nk8-7	16	1110100110	0.928847	10	8	3
run-com-nk8-7	17	1110100110	0.928847	10	8	3
run-com-nk8-7	18	1110100110	0.928847	10	8	3
run-com-nk8-7	19	1110100110	0.928847	10	8	3
run-com-nk8-7	20	1110100110	0.928847	10	8	3
run-com-nk8-7	21	0011110101	0.905809	10	8	3
run-com-nk8-7	22	0011110101	0.905809	10	8	3
run-com-nk8-7	23	0011110101	0.905809	10	8	3
run-com-nk8-7	24	0011110101	0.905809	10	8	3
run-com-nk8-7	25	0111100111	0.882432	10	8	3
run-com-nk8-7	26	0111100111	0.882432	10	8	3
run-com-nk8-7	27	0110101111	0.960437	10	8	3
run-com-nk8-7	28	0110101111	0.960437	10	8	3
run-com-nk8-7	29	0110101111	0.960437	10	8	3
run-com-nk8-7	30	1101100010	1.0	10	8	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk8-8	0	0101000011	0.483919	10	8	3
run-com-nk8-8	1	0111100011	0.842641	10	8	3
run-com-nk8-8	2	0110101111	0.960437	10	8	3
run-com-nk8-8	3	0110101111	0.960437	10	8	3
run-com-nk8-8	4	0110101111	0.960437	10	8	3
run-com-nk8-8	5	1110100010	0.771392	10	8	3
run-com-nk8-8	6	0010111100	0.718206	10	8	3
run-com-nk8-8	7	1101100010	1.0	10	8	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk8-9	0	1110000011	0.571257	10	8	3
run-com-nk8-9	1	0110000111	0.788107	10	8	3
run-com-nk8-9	2	1110100110	0.928847	10	8	3
run-com-nk8-9	3	1101100010	1.0	10	8	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk8-10	0	1000101001	0.472232	10	8	3
run-com-nk8-10	1	1000101011	0.838512	10	8	3
run-com-nk8-10	2	1000101011	0.838512	10	8	3
run-com-nk8-10	3	0011001101	0.642464	10	8	3
run-com-nk8-10	4	0011110101	0.905809	10	8	3
run-com-nk8-10	5	0011110101	0.905809	10	8	3
run-com-nk8-10	6	1101100010	1.0	10	8	3
Tag	Gen	top_elite	fit	N	K	search_algo
run-com-nk8-11	0	0110010000	0.555354	10	8	3
run-com-nk8-11	1	0010010010	0.817705	10	8	3
run-com-nk8-11	2	1101000000	0.512092	10	8	3
run-com-nk8-11	3	0000001100	0.808924	10	8	3
