tag	gen	closest_id	closest_hap	closest_fit	elite_id	elite_hap	diff_closest	diff_fittest	landscape	algorithm
run-nk4-nov-20	0	H571	0.49816526653236115	H571	0	0.4	nk	2
run-nk4-nov-20	1	H009	0.8874674351420327	E008	0	0.4	nk	2
run-nk4-nov-20	2	H401	0.5834383346356652	E005	0	0.5	nk	2
run-nk4-nov-20	3	H066	0.7637159318152282	E004	0	0.6	nk	2
run-nk4-nov-20	4	H055	0.7706281040445683	E002	0	0.7	nk	2
run-nk4-nov-20	5	H091	0.7470817333113677	E003	0	0.7	nk	2
run-nk4-nov-20	6	H093	0.7459365321856307	E005	0	0.6	nk	2
run-nk4-nov-20	7	H057	0.7698905283845865	E009	0	0.6	nk	2
run-nk4-nov-20	8	H225	0.666336159330277	E006	0	0.3	nk	2
run-nk4-nov-20	9	H332	0.6254573350883139	E005	0	0.8	nk	2
run-nk4-nov-20	10	H053	0.7711271499287474	E001	0	0.6	nk	2
run-nk4-nov-20	11	H061	0.7655680952576557	E003	0	0.7	nk	2
run-nk4-nov-20	12	H119	0.7325207540765798	E009	0	0.7	nk	2
run-nk4-nov-20	13	H061	0.7655680952576557	E001	0	0.5	nk	2
run-nk4-nov-20	14	H238	0.6624390217296102	E001	0	0.8	nk	2
run-nk4-nov-20	15	H250	0.6557298819028615	E001	0	0.6	nk	2
run-nk4-nov-20	16	H058	0.769107254811111	E009	0	0.6	nk	2
run-nk4-nov-20	17	H123	0.731418605853124	E005	0	0.5	nk	2
run-nk4-nov-20	18	H061	0.7655680952576557	E005	0	0.5	nk	2
run-nk4-nov-20	19	H103	0.740964567780573	E002	0	0.4	nk	2
run-nk4-nov-20	20	H299	0.6356586713488791	E003	0	0.5	nk	2
run-nk4-nov-20	21	H161	0.7076619296930752	E007	0	0.6	nk	2
run-nk4-nov-20	22	H039	0.7847703822693546	E000	0	0.6	nk	2
run-nk4-nov-20	23	H068	0.7615996596438743	E002	0	0.6	nk	2
run-nk4-nov-20	24	H025	0.8284474435804627	E009	0	0.4	nk	2
run-nk4-nov-20	25	H005	0.9136821294581742	E007	0	0.8	nk	2
run-nk4-nov-20	26	H176	0.6966306522797964	E006	0	0.4	nk	2
run-nk4-nov-20	27	H087	0.7480735537443668	E008	0	0.4	nk	2
run-nk4-nov-20	28	H294	0.6383197462011376	E004	0	0.4	nk	2
run-nk4-nov-20	29	H073	0.7569471115595946	E003	0	0.5	nk	2
run-nk4-nov-20	30	H069	0.7598186330568356	E003	0	0.3	nk	2
run-nk4-nov-20	31	H024	0.8288480647874453	E004	0	0.4	nk	2
run-nk4-nov-20	32	H034	0.7903304722684148	E004	0	0.5	nk	2
run-nk4-nov-20	33	H076	0.7549649765863249	E004	0	0.8	nk	2
run-nk4-nov-20	34	H105	0.7408542399901165	E000	0	0.3	nk	2
run-nk4-nov-20	35	H123	0.731418605853124	E003	0	0.4	nk	2
run-nk4-nov-20	36	H054	0.7706377253886281	E009	0	0.2	nk	2
run-nk4-nov-20	37	H078	0.752109284352621	E009	0	0.2	nk	2
run-nk4-nov-20	38	H080	0.7499930121812669	E002	0	0.4	nk	2
run-nk4-nov-20	39	H158	0.7091515632537393	E000	0	0.6	nk	2
run-nk4-nov-20	40	H061	0.7655680952576557	E003	0	0.5	nk	2
run-nk4-nov-20	41	H120	0.7322555397006569	E000	0	0.6	nk	2
run-nk4-nov-20	42	H013	0.8755651581461261	E001	0	0.5	nk	2
run-nk4-nov-20	43	H015	0.866965036099493	E006	0	0.6	nk	2
run-nk4-nov-20	44	H135	0.7247479445334202	E005	0	0.5	nk	2
run-nk4-nov-20	45	H003	0.946330229020165	E009	0	0.5	nk	2
run-nk4-nov-20	46	H020	0.8455427434746665	E000	0	0.4	nk	2
run-nk4-nov-20	47	H223	0.6664949968315357	E009	0	0.5	nk	2
run-nk4-nov-20	48	H019	0.8472801884498115	E005	0	0.6	nk	2
run-nk4-nov-20	49	H145	0.7174181970473725	E002	0	0.6	nk	2
run-nk4-nov-20	50	H077	0.7544324712415261	E004	0	0.7	nk	2
run-nk4-nov-20	51	H053	0.7711271499287474	E004	0	0.5	nk	2
run-nk4-nov-20	52	H020	0.8455427434746665	E004	0	0.7	nk	2
run-nk4-nov-20	53	H071	0.757500607348504	E008	0	0.4	nk	2
run-nk4-nov-20	54	H111	0.7358926611054682	E007	0	0.5	nk	2
run-nk4-nov-20	55	H116	0.7333689282314813	E000	0	0.4	nk	2
run-nk4-nov-20	56	H111	0.7358926611054682	E008	0	0.4	nk	2
run-nk4-nov-20	57	H171	0.7003620790547086	E008	0	0.6	nk	2
run-nk4-nov-20	58	H070	0.7586336396197138	E006	0	0.4	nk	2
run-nk4-nov-20	59	H032	0.7979356043688836	E007	0	0.5	nk	2
run-nk4-nov-20	60	H001	0.9844472003322131	E004	0	0.5	nk	2
run-nk4-nov-20	61	H086	0.7482843861633797	E009	0	0.5	nk	2
run-nk4-nov-20	62	H072	0.7570812487576788	E004	0	0.5	nk	2
run-nk4-nov-20	63	H049	0.7731637348067474	E009	0	0.4	nk	2
run-nk4-nov-20	64	H113	0.7347476235918443	E009	0	0.3	nk	2
run-nk4-nov-20	65	H000	1.0	E006	0	0.3	nk	2
