tag	id	haplotype	fitness	fit_norm	local_peak	global_peak	N	K
test	H0000	0000000000	0.259783	0.061590	0	0	10	6
test	H0001	0000000001	0.530703	0.535580	0	0	10	6
test	H0002	0000000010	0.459402	0.410834	0	0	10	6
test	H0003	0000000011	0.493700	0.470840	0	0	10	6
test	H0004	0000000100	0.418823	0.339839	0	0	10	6
test	H0005	0000000101	0.553910	0.576182	0	0	10	6
test	H0006	0000000110	0.583703	0.628306	0	0	10	6
test	H0007	0000000111	0.528754	0.532170	0	0	10	6
test	H0008	0000001000	0.414913	0.332998	0	0	10	6
test	H0009	0000001001	0.562265	0.590799	0	0	10	6
test	H0010	0000001010	0.461686	0.414831	0	0	10	6
test	H0011	0000001011	0.430576	0.360401	0	0	10	6
test	H0012	0000001100	0.527463	0.529910	0	0	10	6
test	H0013	0000001101	0.669809	0.778953	1	0	10	6
test	H0014	0000001110	0.440854	0.378384	0	0	10	6
test	H0015	0000001111	0.574399	0.612028	0	0	10	6
test	H0016	0000010000	0.516808	0.511270	0	0	10	6
test	H0017	0000010001	0.590823	0.640762	0	0	10	6
test	H0018	0000010010	0.367272	0.249648	0	0	10	6
test	H0019	0000010011	0.339595	0.201225	0	0	10	6
test	H0020	0000010100	0.561487	0.589437	0	0	10	6
test	H0021	0000010101	0.534585	0.542371	0	0	10	6
test	H0022	0000010110	0.568173	0.601136	0	0	10	6
test	H0023	0000010111	0.467480	0.424967	0	0	10	6
test	H0024	0000011000	0.440950	0.378552	0	0	10	6
test	H0025	0000011001	0.465056	0.420727	0	0	10	6
test	H0026	0000011010	0.491764	0.467454	0	0	10	6
test	H0027	0000011011	0.472193	0.433213	0	0	10	6
test	H0028	0000011100	0.611125	0.676283	0	0	10	6
test	H0029	0000011101	0.560494	0.587700	0	0	10	6
test	H0030	0000011110	0.278041	0.093534	0	0	10	6
test	H0031	0000011111	0.554452	0.577129	0	0	10	6
test	H0032	0000100000	0.396747	0.301216	0	0	10	6
test	H0033	0000100001	0.541201	0.553946	0	0	10	6
test	H0034	0000100010	0.376387	0.265595	0	0	10	6
test	H0035	0000100011	0.542900	0.556918	0	0	10	6
test	H0036	0000100100	0.422467	0.346215	0	0	10	6
test	H0037	0000100101	0.472104	0.433057	0	0	10	6
test	H0038	0000100110	0.508408	0.496573	0	0	10	6
test	H0039	0000100111	0.492722	0.469129	0	0	10	6
test	H0040	0000101000	0.478713	0.444620	0	0	10	6
test	H0041	0000101001	0.541118	0.553801	0	0	10	6
test	H0042	0000101010	0.578636	0.619440	0	0	10	6
test	H0043	0000101011	0.363533	0.243106	0	0	10	6
test	H0044	0000101100	0.441843	0.380114	0	0	10	6
test	H0045	0000101101	0.654731	0.752573	0	0	10	6
test	H0046	0000101110	0.575162	0.613362	0	0	10	6
test	H0047	0000101111	0.598729	0.654594	0	0	10	6
test	H0048	0000110000	0.502741	0.486659	0	0	10	6
test	H0049	0000110001	0.508948	0.497518	0	0	10	6
test	H0050	0000110010	0.437884	0.373187	0	0	10	6
test	H0051	0000110011	0.478483	0.444217	0	0	10	6
test	H0052	0000110100	0.401114	0.308856	0	0	10	6
test	H0053	0000110101	0.425307	0.351184	0	0	10	6
test	H0054	0000110110	0.513453	0.505399	0	0	10	6
test	H0055	0000110111	0.527871	0.530625	0	0	10	6
test	H0056	0000111000	0.538324	0.548912	0	0	10	6
test	H0057	0000111001	0.559570	0.586084	0	0	10	6
test	H0058	0000111010	0.517580	0.512620	0	0	10	6
test	H0059	0000111011	0.446419	0.388120	0	0	10	6
test	H0060	0000111100	0.444270	0.384359	0	0	10	6
test	H0061	0000111101	0.679472	0.795858	0	0	10	6
test	H0062	0000111110	0.337689	0.197891	0	0	10	6
test	H0063	0000111111	0.525954	0.527270	0	0	10	6
test	H0064	0001000000	0.376813	0.266341	0	0	10	6
test	H0065	0001000001	0.632434	0.713564	0	0	10	6
test	H0066	0001000010	0.637593	0.722589	0	0	10	6
test	H0067	0001000011	0.735701	0.894234	0	0	10	6
test	H0068	0001000100	0.477438	0.442389	0	0	10	6
test	H0069	0001000101	0.468202	0.426231	0	0	10	6
test	H0070	0001000110	0.646880	0.738838	0	0	10	6
