tag	id	haplotype	fitness	fit_norm	local_peak	global_peak	N	K
test	H0000	0000000000	0.349464	0.202369	0	0	10	2
test	H0001	0000000001	0.383343	0.259838	0	0	10	2
test	H0002	0000000010	0.320215	0.152753	0	0	10	2
test	H0003	0000000011	0.354093	0.210222	0	0	10	2
test	H0004	0000000100	0.450666	0.374036	0	0	10	2
test	H0005	0000000101	0.437677	0.352003	0	0	10	2
test	H0006	0000000110	0.421416	0.324421	0	0	10	2
test	H0007	0000000111	0.408427	0.302387	0	0	10	2
test	H0008	0000001000	0.443857	0.362487	0	0	10	2
test	H0009	0000001001	0.432695	0.343553	0	0	10	2
test	H0010	0000001010	0.414607	0.312871	0	0	10	2
test	H0011	0000001011	0.403445	0.293937	0	0	10	2
test	H0012	0000001100	0.329387	0.168313	0	0	10	2
test	H0013	0000001101	0.302919	0.123416	0	0	10	2
test	H0014	0000001110	0.300137	0.118697	0	0	10	2
test	H0015	0000001111	0.273670	0.073800	0	0	10	2
test	H0016	0000010000	0.395500	0.280460	0	0	10	2
test	H0017	0000010001	0.429379	0.337928	0	0	10	2
test	H0018	0000010010	0.366250	0.230844	0	0	10	2
test	H0019	0000010011	0.400129	0.288312	0	0	10	2
test	H0020	0000010100	0.496702	0.452127	0	0	10	2
test	H0021	0000010101	0.483712	0.430093	0	0	10	2
test	H0022	0000010110	0.467452	0.402511	0	0	10	2
test	H0023	0000010111	0.454463	0.380477	0	0	10	2
test	H0024	0000011000	0.489893	0.440577	0	0	10	2
test	H0025	0000011001	0.478731	0.421643	0	0	10	2
test	H0026	0000011010	0.460643	0.390961	0	0	10	2
test	H0027	0000011011	0.449481	0.372027	0	0	10	2
test	H0028	0000011100	0.375423	0.246403	0	0	10	2
test	H0029	0000011101	0.348955	0.201506	0	0	10	2
test	H0030	0000011110	0.346173	0.196787	0	0	10	2
test	H0031	0000011111	0.319706	0.151890	0	0	10	2
test	H0032	0000100000	0.430178	0.339283	0	0	10	2
test	H0033	0000100001	0.464057	0.396751	0	0	10	2
test	H0034	0000100010	0.400928	0.289667	0	0	10	2
test	H0035	0000100011	0.434807	0.347135	0	0	10	2
test	H0036	0000100100	0.531379	0.510950	0	0	10	2
test	H0037	0000100101	0.518390	0.488916	0	0	10	2
test	H0038	0000100110	0.502130	0.461334	0	0	10	2
