tag	id	haplotype	fitness	fit_norm	local_peak	global_peak	N	K
test	H0000	0000000000	0.351308	0.230444	0	0	10	8
test	H0001	0000000001	0.537481	0.560867	0	0	10	8
test	H0002	0000000010	0.426981	0.364749	0	0	10	8
test	H0003	0000000011	0.421341	0.354740	0	0	10	8
test	H0004	0000000100	0.566713	0.612748	1	0	10	8
test	H0005	0000000101	0.354694	0.236454	0	0	10	8
test	H0006	0000000110	0.548696	0.580772	0	0	10	8
test	H0007	0000000111	0.501572	0.497134	0	0	10	8
test	H0008	0000001000	0.485902	0.469323	0	0	10	8
test	H0009	0000001001	0.610187	0.689906	1	0	10	8
test	H0010	0000001010	0.617078	0.702137	0	0	10	8
test	H0011	0000001011	0.572217	0.622518	0	0	10	8
test	H0012	0000001100	0.354911	0.236839	0	0	10	8
test	H0013	0000001101	0.390116	0.299321	0	0	10	8
test	H0014	0000001110	0.507716	0.508039	0	0	10	8
test	H0015	0000001111	0.569277	0.617299	0	0	10	8
test	H0016	0000010000	0.447997	0.402050	0	0	10	8
test	H0017	0000010001	0.547165	0.578054	1	0	10	8
test	H0018	0000010010	0.382126	0.285140	0	0	10	8
test	H0019	0000010011	0.538247	0.562227	0	0	10	8
test	H0020	0000010100	0.508058	0.508646	0	0	10	8
test	H0021	0000010101	0.323390	0.180894	0	0	10	8
test	H0022	0000010110	0.429528	0.369271	0	0	10	8
test	H0023	0000010111	0.456555	0.417238	0	0	10	8
test	H0024	0000011000	0.550537	0.584040	0	0	10	8
test	H0025	0000011001	0.444241	0.395383	0	0	10	8
test	H0026	0000011010	0.532450	0.551938	0	0	10	8
test	H0027	0000011011	0.421014	0.354160	0	0	10	8
test	H0028	0000011100	0.583732	0.642955	1	0	10	8
test	H0029	0000011101	0.461626	0.426237	0	0	10	8
test	H0030	0000011110	0.557611	0.596593	0	0	10	8
test	H0031	0000011111	0.715442	0.876716	1	0	10	8
test	H0032	0000100000	0.412478	0.339009	0	0	10	8
test	H0033	0000100001	0.595174	0.663263	0	0	10	8
test	H0034	0000100010	0.438087	0.384461	0	0	10	8
test	H0035	0000100011	0.506300	0.505526	0	0	10	8
test	H0036	0000100100	0.524893	0.538525	0	0	10	8
test	H0037	0000100101	0.420819	0.353814	0	0	10	8
test	H0038	0000100110	0.555819	0.593414	0	0	10	8
test	H0039	0000100111	0.574895	0.627270	0	0	10	8
test	H0040	0000101000	0.316135	0.168017	0	0	10	8
test	H0041	0000101001	0.406998	0.329284	0	0	10	8
test	H0042	0000101010	0.665550	0.788167	1	0	10	8
test	H0043	0000101011	0.553319	0.588976	0	0	10	8
test	H0044	0000101100	0.548504	0.580431	0	0	10	8
test	H0045	0000101101	0.495586	0.486512	0	0	10	8
test	H0046	0000101110	0.454682	0.413914	0	0	10	8
test	H0047	0000101111	0.432582	0.374691	0	0	10	8
test	H0048	0000110000	0.463533	0.429623	0	0	10	8
test	H0049	0000110001	0.540162	0.565626	0	0	10	8
test	H0050	0000110010	0.457549	0.419001	0	0	10	8
test	H0051	0000110011	0.489487	0.475687	0	0	10	8
test	H0052	0000110100	0.476169	0.452049	0	0	10	8
test	H0053	0000110101	0.492669	0.481335	0	0	10	8
test	H0054	0000110110	0.551709	0.586120	0	0	10	8
test	H0055	0000110111	0.570381	0.619258	0	0	10	8
test	H0056	0000111000	0.402987	0.322164	0	0	10	8
test	H0057	0000111001	0.398854	0.314829	0	0	10	8
test	H0058	0000111010	0.614922	0.698311	0	0	10	8
test	H0059	0000111011	0.417847	0.348538	0	0	10	8
test	H0060	0000111100	0.496502	0.488137	0	0	10	8
test	H0061	0000111101	0.665089	0.787349	1	0	10	8
test	H0062	0000111110	0.537931	0.561666	0	0	10	8
test	H0063	0000111111	0.515712	0.522231	0	0	10	8
test	H0064	0001000000	0.446966	0.400220	0	0	10	8
test	H0065	0001000001	0.706507	0.860858	1	0	10	8
test	H0066	0001000010	0.621106	0.709287	0	0	10	8
test	H0067	0001000011	0.687796	0.827650	0	0	10	8
test	H0068	0001000100	0.502904	0.499499	0	0	10	8
test	H0069	0001000101	0.529244	0.546248	0	0	10	8
test	H0070	0001000110	0.296544	0.133247	0	0	10	8
test	H0071	0001000111	0.542424	0.569641	0	0	10	8
test	H0072	0001001000	0.564788	0.609331	0	0	10	8
test	H0073	0001001001	0.493499	0.482806	0	0	10	8
test	H0074	0001001010	0.619140	0.705798	0	0	10	8
test	H0075	0001001011	0.356538	0.239725	0	0	10	8
test	H0076	0001001100	0.466062	0.434112	0	0	10	8
test	H0077	0001001101	0.449136	0.404070	0	0	10	8
test	H0078	0001001110	0.585998	0.646975	0	0	10	8
test	H0079	0001001111	0.378768	0.279180	0	0	10	8
test	H0080	0001010000	0.647415	0.755981	0	0	10	8
test	H0081	0001010001	0.530293	0.548110	0	0	10	8
test	H0082	0001010010	0.494641	0.484834	0	0	10	8
test	H0083	0001010011	0.518680	0.527498	0	0	10	8
test	H0084	0001010100	0.432435	0.374430	0	0	10	8
test	H0085	0001010101	0.543260	0.571124	0	0	10	8
test	H0086	0001010110	0.454433	0.413472	0	0	10	8
test	H0087	0001010111	0.489977	0.476556	0	0	10	8
test	H0088	0001011000	0.552633	0.587760	0	0	10	8
test	H0089	0001011001	0.523803	0.536591	0	0	10	8
test	H0090	0001011010	0.465736	0.433532	0	0	10	8
test	H0091	0001011011	0.506674	0.506189	0	0	10	8
test	H0092	0001011100	0.550259	0.583545	0	0	10	8
test	H0093	0001011101	0.530183	0.547914	0	0	10	8
test	H0094	0001011110	0.667195	0.791086	0	0	10	8
test	H0095	0001011111	0.440495	0.388734	0	0	10	8
test	H0096	0001100000	0.487851	0.472782	0	0	10	8
test	H0097	0001100001	0.691258	0.833793	0	0	10	8
test	H0098	0001100010	0.539494	0.564439	0	0	10	8
test	H0099	0001100011	0.433898	0.377026	0	0	10	8
test	H0100	0001100100	0.549324	0.581887	0	0	10	8
test	H0101	0001100101	0.445389	0.397420	0	0	10	8
test	H0102	0001100110	0.348002	0.224575	0	0	10	8
test	H0103	0001100111	0.647868	0.756784	1	0	10	8
test	H0104	0001101000	0.334502	0.200615	0	0	10	8
test	H0105	0001101001	0.536510	0.559144	0	0	10	8
test	H0106	0001101010	0.492838	0.481634	0	0	10	8
test	H0107	0001101011	0.516626	0.523854	0	0	10	8
test	H0108	0001101100	0.635916	0.735572	1	0	10	8
test	H0109	0001101101	0.449266	0.404300	0	0	10	8
test	H0110	0001101110	0.384775	0.289841	0	0	10	8
test	H0111	0001101111	0.540090	0.565497	0	0	10	8
test	H0112	0001110000	0.580159	0.636613	0	0	10	8
test	H0113	0001110001	0.530612	0.548676	0	0	10	8
test	H0114	0001110010	0.549180	0.581630	0	0	10	8
test	H0115	0001110011	0.353779	0.234829	0	0	10	8
test	H0116	0001110100	0.636222	0.736114	1	0	10	8
test	H0117	0001110101	0.572630	0.623251	0	0	10	8
test	H0118	0001110110	0.435090	0.379141	0	0	10	8
test	H0119	0001110111	0.581970	0.639827	0	0	10	8
test	H0120	0001111000	0.506253	0.505443	0	0	10	8
test	H0121	0001111001	0.471071	0.443001	0	0	10	8
test	H0122	0001111010	0.492106	0.480334	0	0	10	8
test	H0123	0001111011	0.474320	0.448767	0	0	10	8
test	H0124	0001111100	0.440260	0.388318	0	0	10	8
test	H0125	0001111101	0.440013	0.387879	0	0	10	8
test	H0126	0001111110	0.453494	0.411805	0	0	10	8
test	H0127	0001111111	0.486223	0.469894	0	0	10	8
test	H0128	0010000000	0.587737	0.650063	0	0	10	8
