tag	id	haplotype	fitness	fit_norm	local_peak	global_peak	N	K
test	H0000	0000000000	0.700981	0.791536	1	0	10	7
test	H0001	0000000001	0.507753	0.446918	0	0	10	7
test	H0002	0000000010	0.509473	0.449987	0	0	10	7
test	H0003	0000000011	0.568079	0.554508	0	0	10	7
test	H0004	0000000100	0.589509	0.592730	0	0	10	7
test	H0005	0000000101	0.545684	0.514567	0	0	10	7
test	H0006	0000000110	0.462406	0.366043	0	0	10	7
test	H0007	0000000111	0.617054	0.641854	0	0	10	7
test	H0008	0000001000	0.488729	0.412989	0	0	10	7
test	H0009	0000001001	0.486019	0.408156	0	0	10	7
test	H0010	0000001010	0.577157	0.570699	0	0	10	7
test	H0011	0000001011	0.433895	0.315194	0	0	10	7
test	H0012	0000001100	0.402511	0.259221	0	0	10	7
test	H0013	0000001101	0.417481	0.285921	0	0	10	7
test	H0014	0000001110	0.416204	0.283644	0	0	10	7
test	H0015	0000001111	0.494307	0.422938	0	0	10	7
test	H0016	0000010000	0.565185	0.549348	0	0	10	7
test	H0017	0000010001	0.552516	0.526753	0	0	10	7
test	H0018	0000010010	0.404684	0.263098	0	0	10	7
test	H0019	0000010011	0.587785	0.589653	1	0	10	7
test	H0020	0000010100	0.478691	0.395088	0	0	10	7
test	H0021	0000010101	0.428912	0.306308	0	0	10	7
test	H0022	0000010110	0.393247	0.242700	0	0	10	7
test	H0023	0000010111	0.470787	0.380991	0	0	10	7
test	H0024	0000011000	0.597645	0.607240	0	0	10	7
test	H0025	0000011001	0.575620	0.567957	0	0	10	7
test	H0026	0000011010	0.662076	0.722150	0	0	10	7
test	H0027	0000011011	0.402031	0.258365	0	0	10	7
test	H0028	0000011100	0.539327	0.503230	0	0	10	7
test	H0029	0000011101	0.348469	0.162839	0	0	10	7
test	H0030	0000011110	0.604721	0.619859	0	0	10	7
test	H0031	0000011111	0.364438	0.191319	0	0	10	7
test	H0032	0000100000	0.484509	0.405463	0	0	10	7
test	H0033	0000100001	0.452967	0.349209	0	0	10	7
test	H0034	0000100010	0.558704	0.537788	0	0	10	7
test	H0035	0000100011	0.503652	0.439605	0	0	10	7
test	H0036	0000100100	0.525033	0.477737	0	0	10	7
test	H0037	0000100101	0.555622	0.532292	0	0	10	7
test	H0038	0000100110	0.571782	0.561113	0	0	10	7
test	H0039	0000100111	0.561892	0.543474	0	0	10	7
test	H0040	0000101000	0.572744	0.562829	0	0	10	7
test	H0041	0000101001	0.539318	0.503214	0	0	10	7
test	H0042	0000101010	0.588693	0.591274	0	0	10	7
test	H0043	0000101011	0.602889	0.616592	0	0	10	7
test	H0044	0000101100	0.554037	0.529465	0	0	10	7
test	H0045	0000101101	0.638169	0.679512	0	0	10	7
test	H0046	0000101110	0.564288	0.547747	0	0	10	7
test	H0047	0000101111	0.475040	0.388576	0	0	10	7
test	H0048	0000110000	0.545912	0.514975	0	0	10	7
test	H0049	0000110001	0.546104	0.515316	0	0	10	7
test	H0050	0000110010	0.651931	0.704057	0	0	10	7
test	H0051	0000110011	0.450292	0.344439	0	0	10	7
test	H0052	0000110100	0.651450	0.703198	1	0	10	7
test	H0053	0000110101	0.588859	0.591570	0	0	10	7
test	H0054	0000110110	0.611134	0.631296	0	0	10	7
test	H0055	0000110111	0.488083	0.411837	0	0	10	7
test	H0056	0000111000	0.528865	0.484571	0	0	10	7
test	H0057	0000111001	0.559386	0.539005	0	0	10	7
test	H0058	0000111010	0.521028	0.470594	0	0	10	7
test	H0059	0000111011	0.520081	0.468905	0	0	10	7
